timestamp,Weth supply rate,USDC borrow rate,(USDC borrow rate / 3) - Weth supply rate
2024-02-23 13:00:00,0.0142517134800674,0.0747402692062066,0.010661709588668135
2024-02-23 14:00:00,0.0142510462959514,0.0747401949127331,0.010662352008292965
2024-02-23 15:00:00,0.0142503879082593,0.0747400463596947,0.0106629608783056
2024-02-23 16:00:00,0.0142490508874254,0.0747399717273066,0.010664273021676801
2024-02-23 17:00:00,0.01424839262897,0.0747398974677467,0.010664906526945569
2024-02-23 18:00:00,0.0142477286135848,0.0747398225303321,0.010665545563192566
2024-02-23 19:00:00,0.0142464065013943,0.0747396739434521,0.010666818146423066
2024-02-23 20:00:00,0.0142366159200416,0.0747395996500198,0.010676583963298337
2024-02-23 21:00:00,0.0142359598446328,0.0747395253904856,0.010677215285529066
2024-02-23 22:00:00,0.0142346274806295,0.0747393768036467,0.010678498120586069
2024-02-23 23:00:00,0.0142339686558071,0.074739300883372,0.010679131638650231
2024-02-24 00:00:00,0.01423330698476,0.0747392265899655,0.0106797685452285
2024-02-24 01:00:00,0.0142326453141445,0.0747390780370608,0.010680380698209098
2024-02-24 02:00:00,0.0142313163768688,0.0747390040825994,0.010681684983997665
2024-02-24 03:00:00,0.0141998694741908,0.0747389297892134,0.010713107122213667
2024-02-24 04:00:00,0.0141991822703447,0.0747387812363498,0.01071374480843857
2024-02-24 05:00:00,0.0141977866908122,0.0747387066040496,0.010715115510537668
2024-02-24 06:00:00,0.014197096545875,0.0747386323445772,0.010715780902317399
2024-02-24 07:00:00,0.0141964064973586,0.0747384837578617,0.010716421421928631
2024-02-24 08:00:00,0.0141950356769941,0.0747384098034412,0.01071776759081963
2024-02-24 09:00:00,0.0141943457578144,0.0747383358829187,0.010718432869825165
2024-02-24 10:00:00,0.0130254363885393,0.0747381859744195,0.011887292269600534
2024-02-24 11:00:00,0.0130215412860757,0.0747381120200194,0.011891162720597431
2024-02-24 12:00:00,0.0130195686464173,0.0747380380317316,0.011893110697493232
2024-02-24 13:00:00,0.0130176050195196,0.0747378885299891,0.011895024490476767
2024-02-24 14:00:00,0.0130137305525962,0.0747378145756095,0.0118988743059403
2024-02-24 15:00:00,0.0130117854019992,0.0747377392655179,0.011900794353173434
2024-02-24 16:00:00,0.0130098577936442,0.0747375900688532,0.011902672229306863
2024-02-24 17:00:00,0.0130059867745902,0.0747375154705287,0.011906518382252701
2024-02-24 18:00:00,0.0130040433958978,0.0747374411772456,0.011908436996517398
2024-02-24 19:00:00,0.0130021089977692,0.0747372922856586,0.011910321764117002
2024-02-24 20:00:00,0.0129982072444125,0.0747372183313201,0.011914198866027534
2024-02-24 21:00:00,0.0129962826648047,0.0747371433940922,0.011916098466559366
2024-02-24 22:00:00,0.0129943500065684,0.0747369954854407,0.011917981821911835
2024-02-24 23:00:00,0.0129904774175453,0.0747369215311226,0.011921829759495566
2024-02-25 00:00:00,0.0129885374867864,0.0747368459160574,0.011923744485232736
2024-02-25 01:00:00,0.0129866065683863,0.0747366970584458,0.011925625784428967
2024-02-25 02:00:00,0.0129827374590715,0.0747366224262904,0.01192947001635863
2024-02-25 03:00:00,0.0129808078295417,0.074736547828033,0.011931374779802634
2024-02-25 04:00:00,0.0129788700895811,0.0747363989365697,0.01193326288927547
2024-02-25 05:00:00,0.0129749788718065,0.0747363246433638,0.011937129342648099
2024-02-25 06:00:00,0.0129730168647069,0.0747362497061983,0.011939066370692534
2024-02-25 07:00:00,0.0129710723672977,0.0747361018315627,0.011940961576556535
2024-02-25 08:00:00,0.0129691197915377,0.0747360268605198,0.011942889161968904
2024-02-25 09:00:00,0.0129032065712519,0.0747359519572679,0.012008777414504065
2024-02-25 10:00:00,0.0129012417644238,0.0747358780030216,0.012010717569916736
2024-02-25 11:00:00,0.0128993284212455,0.0747357287727225,0.012012581169662
2024-02-25 12:00:00,0.0128954945266877,0.0747356545134558,0.0120163903111309
2024-02-25 13:00:00,0.0128935654786009,0.0747355805592299,0.012018294707809065
2024-02-25 14:00:00,0.012891645314217,0.074735432311865,0.012020165456404667
2024-02-25 15:00:00,0.0128877469569761,0.0747353580526188,0.0120240390605635
2024-02-25 16:00:00,0.012885836577987,0.0747352834544491,0.012025924573496036
2024-02-25 17:00:00,0.0128656512470201,0.0747351338853041,0.012046060048081267
2024-02-25 18:00:00,0.0128547882419173,0.0747350592871501,0.012056898187132735
2024-02-25 19:00:00,0.011480676070474,0.0747349850279296,0.013430985605502536
2024-02-25 20:00:00,0.0114720693421013,0.0747348361366829,0.013439542703459668
2024-02-25 21:00:00,0.0114605408153117,0.0747347611996211,0.013451046251228666
2024-02-25 22:00:00,0.0114517172300977,0.0747346862964574,0.013459844868721432
2024-02-25 23:00:00,0.0114485346659289,0.0747345370663238,0.013462977689512367
2024-02-26 00:00:00,0.0114317963218191,0.0747344624682112,0.013479691167584632
2024-02-26 01:00:00,0.0114236500489651,0.0747343881751391,0.013487812676081266
2024-02-26 02:00:00,0.012347827247703,0.0747342396229033,0.012563585959931435
2024-02-26 03:00:00,0.0123454525433796,0.0747341650248113,0.012565935798224166
2024-02-26 04:00:00,0.0123407464100593,0.0747340900539035,0.012570616941241864
2024-02-26 05:00:00,0.0123384046690525,0.0747339395359259,0.012572908509589467
2024-02-26 06:00:00,0.0123360326685345,0.0747338646328195,0.012575255542405335
2024-02-26 07:00:00,0.0123162267338397,0.074733790305896,0.012595036701458964
2024-02-26 08:00:00,0.0123138973404191,0.0747336421265635,0.012597316701768734
2024-02-26 09:00:00,0.0123115686227679,0.0747335681724762,0.0125996207680575
2024-02-26 10:00:00,0.0122922669217568,0.074733493540538,0.012618897591755865
2024-02-26 11:00:00,0.0122899188762539,0.0747333450223186,0.012621196131185633
2024-02-26 12:00:00,0.0122875715385144,0.0747332707632166,0.012623518715891135
2024-02-26 13:00:00,0.0122708835383039,0.0747331954534434,0.0126401816128439
2024-02-26 14:00:00,0.0122685480242547,0.0747330462913023,0.0126424674061794
2024-02-26 15:00:00,0.0122662028429773,0.0747329713543653,0.0126447876084778
2024-02-26 16:00:00,0.0122555669471312,0.0747328960785058,0.012655398412370735
2024-02-26 17:00:00,0.0122532550590875,0.0747328211415794,0.012657685321438968
2024-02-26 18:00:00,0.0122509438147709,0.0747326719117047,0.012659946822463998
2024-02-26 19:00:00,0.0122355370268277,0.0747325976526492,0.0126753288573887
2024-02-26 20:00:00,0.0122332176829104,0.0747325230546712,0.012677623335313332
2024-02-26 21:00:00,0.0122308887358717,0.074732373824838,0.012679902539074299
2024-02-26 22:00:00,0.0122285399389317,0.0747322992268755,0.012682226470026804
2024-02-26 23:00:00,0.0122238751766955,0.0747322253067733,0.012686866592228934
2024-02-27 00:00:00,0.0122215591154839,0.0747320770598711,0.012689133237806467
2024-02-27 01:00:00,0.0122192437618412,0.074732002495822,0.012691423736766133
2024-02-27 02:00:00,0.012592960868241,0.0747319275589578,0.012317681651411599
2024-02-27 03:00:00,0.0125910209323537,0.0747317790070621,0.012319572070000331
2024-02-27 04:00:00,0.0125890899414256,0.0747317040702135,0.012321478081978898
2024-02-27 05:00:00,0.0125795028032229,0.0747316301501522,0.012331040580161167
2024-02-27 06:00:00,0.0125775734947572,0.0747314812593703,0.012332920258366234
2024-02-27 07:00:00,0.0125702037222586,0.074731407000397,0.012340265277873732
2024-02-27 08:00:00,0.0125607797443803,0.0747313330464635,0.012349664604440867
2024-02-27 09:00:00,0.0125569163488093,0.0747311841557227,0.012353478369764933
2024-02-27 10:00:00,0.0125550070089056,0.07473110989677,0.012355362956684398
2024-02-27 11:00:00,0.0129353736937722,0.0747310349938608,0.0119749713041814
2024-02-27 12:00:00,0.0129298761583473,0.0747308867471228,0.011980419424026969
2024-02-27 13:00:00,0.0129283479701855,0.0747308124881907,0.0119819228592114
2024-02-27 14:00:00,0.0129252924632562,0.0747307379242293,0.0119849535114869
2024-02-27 15:00:00,0.0129237785607829,0.0747305896775323,0.011986417998394533
2024-02-27 16:00:00,0.0129222582079819,0.0747305144357323,0.011987913270595533
2024-02-27 17:00:00,0.0129192182758681,0.0747304398378989,0.011990928336764866
2024-02-27 18:00:00,0.0129052652623065,0.0747302909472818,0.012004831720120767
2024-02-27 19:00:00,0.0129037328628648,0.0747302166883909,0.012006339366598834
2024-02-27 20:00:00,0.0129006821896697,0.0747301420566854,0.01200936516255877
2024-02-27 21:00:00,0.0128991640117021,0.0747299935389291,0.012010833834607602
2024-02-27 22:00:00,0.012897646091552,0.0747299182971709,0.012012326674171635
2024-02-27 23:00:00,0.0128946043486868,0.0747298426825985,0.012015343212179364
2024-02-28 00:00:00,0.0128930872339347,0.0747296941648836,0.012016810821026501
2024-02-28 01:00:00,0.0128915770849305,0.0747296195671071,0.0120182961041052
2024-02-28 02:00:00,0.0128719620903344,0.0747295445965164,0.012037886108504401
2024-02-28 03:00:00,0.0130897507286148,0.0747293964177693,0.0118200480773083
2024-02-28 04:00:00,0.013088472074613,0.0747293215149796,0.011821301763713533
2024-02-28 05:00:00,0.0130858869441533,0.0747292462393757,0.011823861802305267
2024-02-28 06:00:00,0.0130845974963891,0.0747291716416303,0.011825126384154335
2024-02-28 07:00:00,0.0130752178995487,0.0747290237679686,0.011834456689774165
2024-02-28 08:00:00,0.0130739154624063,0.0747289488313121,0.01183573414803107
2024-02-28 09:00:00,0.0130713111043161,0.0747288742335874,0.011838313640213035
2024-02-28 10:00:00,0.0130700035604882,0.0747287243603005,0.011839571226278633
2024-02-28 11:00:00,0.0130687245160842,0.0747286491186311,0.011840825190126168
2024-02-28 12:00:00,0.0129319268857077,0.0747285748598536,0.011977598067576834
2024-02-28 13:00:00,0.012930515065624,0.0747284243426484,0.011978959715258801
2024-02-28 14:00:00,0.0129291034711142,0.0747283500838864,0.011980346556847932
2024-02-28 15:00:00,0.0129262872197666,0.0747282761301632,0.011983138156954466
2024-02-28 16:00:00,0.0129248700410189,0.0747281269348122,0.011984505603918503
2024-02-28 17:00:00,0.0129139563137689,0.0747280523371445,0.011995394465279266
2024-02-28 18:00:00,0.0129078420738737,0.0747279784173344,0.012001484065237768
2024-02-28 19:00:00,0.0129063936806623,0.0747278292220248,0.0120028827266793
2024-02-28 20:00:00,0.0129049891791642,0.0747277552683375,0.0120042625769483
2024-02-28 21:00:00,0.0128961180478432,0.0747276813485478,0.012013109068339401
2024-02-28 22:00:00,0.0128920734083749,0.0747275321532794,0.012017103976051567
2024-02-28 23:00:00,0.0128906625701719,0.0747274582335051,0.0120184901743298
2024-02-29 00:00:00,0.012884603347804,0.0747273843137359,0.012024524756774636
2024-02-29 01:00:00,0.0128831993556547,0.0747272350846161,0.012025879005884
2024-02-29 02:00:00,0.0128780821826498,0.074727160181977,0.012030971211342535
2024-02-29 03:00:00,0.0128752691076502,0.0747270852454505,0.012033759307499968
2024-02-29 04:00:00,0.012873853565439,0.074726935711339,0.01203512500500733
2024-02-29 05:00:00,0.0128724382168578,0.0747268611476465,0.012036515499024366
2024-02-29 06:00:00,0.0128710169290609,0.0747267868889925,0.012037912033936598
2024-02-29 07:00:00,0.0128839960923722,0.074726636677071,0.0120248827999848
2024-02-29 08:00:00,0.0128808331059196,0.0747265621133993,0.012028020931880167
2024-02-29 09:00:00,0.0128793808863274,0.0747264875158402,0.012029448285619332
2024-02-29 10:00:00,0.0128723658364126,0.0747264129182863,0.012036438469682833
2024-02-29 11:00:00,0.0128709915033085,0.074726264739971,0.012037763410015168
2024-02-29 12:00:00,0.0128696051619313,0.0747261897696144,0.012039124761273499
2024-02-29 13:00:00,0.0128668148849553,0.0747261155110067,0.012041890285380268
2024-02-29 14:00:00,0.0128654231192017,0.0747259657058897,0.012043232116094866
2024-02-29 15:00:00,0.0128640499454185,0.0747258907355539,0.012044580299766135
2024-02-29 16:00:00,0.0128612736422222,0.0747258165108595,0.01204733186139763
2024-02-29 17:00:00,0.0128598706087159,0.07472566731585,0.0120486851632341
2024-02-29 18:00:00,0.0128933003869029,0.074725593023386,0.012015230620892431
2024-02-29 19:00:00,0.0129135079583476,0.0747255187648196,0.011994998296592268
2024-02-29 20:00:00,0.0129390261054191,0.0747253699426693,0.011969430542137335
2024-02-29 21:00:00,0.0129447735262679,0.0747252959891512,0.011963658470115834
2024-02-29 22:00:00,0.0129422274468485,0.07472522139168,0.011966179683711501
2024-02-29 23:00:00,0.0129361862837881,0.0747250735524543,0.01197217156703
2024-03-01 00:00:00,0.0129349192914707,0.074724998277148,0.011973413467578633
2024-03-01 01:00:00,0.0129323970030341,0.07472492371359,0.0119759109014959
2024-03-01 02:00:00,0.0129311417068858,0.074724775467695,0.011977116782345868
2024-03-01 03:00:00,0.0129298810137983,0.0747247012091851,0.011978352722596734
2024-03-01 04:00:00,0.0129286260402051,0.0747246272896055,0.011979583056330066
2024-03-01 05:00:00,0.0129261000300337,0.0747244774508034,0.0119820591202341
2024-03-01 06:00:00,0.0129248400779237,0.0747244028872815,0.011983294217836797
2024-03-01 07:00:00,0.0129235914354006,0.0747243289338299,0.011984518209209365
2024-03-01 08:00:00,0.0129210724334061,0.0747241803829845,0.011986987694255402
2024-03-01 09:00:00,0.0129198243066225,0.0747241061584082,0.011988211079513566
2024-03-01 10:00:00,0.0129185597305258,0.0747240322388695,0.011989451015764034
2024-03-01 11:00:00,0.0129160533267127,0.0747238833491402,0.011991907789667364
2024-03-01 12:00:00,0.0128928327792437,0.0747238084467346,0.01201510336966783
2024-03-01 13:00:00,0.0128915852941655,0.0747237335443343,0.012016325887279267
2024-03-01 14:00:00,0.0128890686716238,0.0747235850274636,0.012018793004197397
2024-03-01 15:00:00,0.0128878162081624,0.0747235110740683,0.012020020816527033
2024-03-01 16:00:00,0.0128772774331176,0.0747234371545706,0.012030534951739266
2024-03-01 17:00:00,0.0128747470471731,0.0747232886377409,0.012033015832073867
2024-03-01 18:00:00,0.012873476650029,0.0747232147182584,0.012034261589390466
2024-03-01 19:00:00,0.012866754898317,0.0747231404598564,0.012040958588301799
2024-03-01 20:00:00,0.0128642478560913,0.074722992553132,0.012043416328286032
2024-03-01 21:00:00,0.0128629945928387,0.0747229183286378,0.012044644850040566
2024-03-01 22:00:00,0.0128510497009294,0.0747228440702562,0.012056564989156
2024-03-01 23:00:00,0.0128485307835127,0.0747226958585405,0.012059034502667466
2024-03-02 00:00:00,0.0138138983533037,0.0747226219390989,0.0110936422930626
2024-03-02 01:00:00,0.0138137501008425,0.0747225476468453,0.011093765781439266
2024-03-02 02:00:00,0.0138134509103692,0.0747224714566198,0.011094039575170732
2024-03-02 03:00:00,0.0138041546286997,0.0747223226009991,0.0111032862383
2024-03-02 04:00:00,0.0138039938449049,0.0747222480037343,0.011103422156339866
2024-03-02 05:00:00,0.021646612496318,0.0747221734064747,0.003260778639173567
2024-03-02 06:00:00,0.02166294380824,0.0747220242797558,0.003244397618345267
2024-03-02 07:00:00,0.0216710803390849,0.0747219496486192,0.0032362362104548306
2024-03-02 08:00:00,0.0217082122834812,0.0747218757292289,0.0031990796262617686
2024-03-02 09:00:00,0.0216121927995031,0.0747217262636271,0.003295049288372598
2024-03-02 10:00:00,0.0216202149717482,0.0747216523103597,0.0032870024650383627
2024-03-02 11:00:00,0.0216283123073066,0.0747215780520656,0.0032788803767152645
2024-03-02 12:00:00,0.0216443436294567,0.0747214285526127,0.0032627992214141997
2024-03-02 13:00:00,0.0216523482693716,0.0747213542943341,0.003254769828739769
2024-03-02 14:00:00,0.021660392794788,0.0747212800360606,0.0032467005505655323
2024-03-02 15:00:00,0.0216764952456817,0.0747211311806049,0.0032305484811866007
2024-03-02 16:00:00,0.0216845531713682,0.0747210569223468,0.0032224658027474005
2024-03-02 17:00:00,0.021692580068213,0.0747209830030179,0.003214414266126297
2024-03-02 18:00:00,0.0217085760540092,0.0747208347915589,0.0031983688765104337
2024-03-02 19:00:00,0.0217166873649084,0.0747207602282897,0.0031902327111881686
2024-03-02 20:00:00,0.021848044294642,0.0747206860039497,0.003058851040007901
2024-03-02 21:00:00,0.0218642580775109,0.0747205364707285,0.0030425874127319313
2024-03-02 22:00:00,0.021872407458417,0.0747204615685562,0.003034413064435068
2024-03-02 23:00:00,0.0219040101789363,0.0747203873103444,0.0030027855911784994
2024-03-03 00:00:00,0.0219203314898849,0.0747202390989676,0.002986414876437634
2024-03-03 01:00:00,0.0219284631738743,0.0747201645357397,0.002978258338038931
2024-03-03 02:00:00,0.0219365635649281,0.0747200903114408,0.002970133205552169
2024-03-03 03:00:00,0.0219528495256981,0.0747199417611812,0.002953797728028968
2024-03-03 04:00:00,0.0219609992908366,0.074719867841929,0.0029456233231397316
2024-03-03 05:00:00,0.0219694051789667,0.0747197939226818,0.0029371927952605674
2024-03-03 06:00:00,0.0220293275123684,0.0747196454063556,0.002877220956416803
2024-03-03 07:00:00,0.0220346749890557,0.0747195708431689,0.0028718486253339337
2024-03-03 08:00:00,0.0220427976557142,0.0747194962460951,0.0028637010929841653
2024-03-03 09:00:00,0.0220509605794818,0.07471934772981,0.002855488663788198
2024-03-03 10:00:00,0.0220673718115584,0.0747192738105986,0.0028390527919744703
2024-03-03 11:00:00,0.0220754408458848,0.0747191998913923,0.0028309591179126285
2024-03-03 12:00:00,0.0220836937009895,0.0747190503922703,0.0028226564297672632
2024-03-03 13:00:00,0.0221000337081251,0.074718976134156,0.002806291669926901
2024-03-03 14:00:00,0.0221083003964541,0.0747189018760468,0.002798000228894832
2024-03-03 15:00:00,0.0221164277741372,0.0747187533937361,0.0027898233571081663
2024-03-03 16:00:00,0.0416617357093885,0.0747186778138415,-0.01675550977144133
2024-03-03 17:00:00,0.0417497665002208,0.0747186025728755,-0.016843565642595634
2024-03-03 18:00:00,0.0418013552621555,0.0747185283147922,-0.016895179157224764
2024-03-03 19:00:00,0.0224029361903167,0.0747183791546867,0.0025031901945788623
2024-03-03 20:00:00,0.0224111542237312,0.0747183045576956,0.0024949472955006664
2024-03-03 21:00:00,0.0224194131751056,0.0747182303335252,0.0024866636027361354
2024-03-03 22:00:00,0.0224360541258934,0.0747180824952612,0.002469973372526999
2024-03-03 23:00:00,0.0224443632885482,0.0747180082033214,0.0024616394458922657
2024-03-04 00:00:00,0.0224527500657153,0.0747179343180945,0.0024532280403162
2024-03-04 01:00:00,0.0224610684892011,0.0747177844802255,0.0024448596708740652
2024-03-04 02:00:00,0.0225257508921342,0.0747177102221987,0.002380152515265365
2024-03-04 03:00:00,0.0226023292515454,0.0747176356591463,0.002303549301503366
2024-03-04 04:00:00,0.0226106466345371,0.0747174874481489,0.002295182514845867
2024-03-04 05:00:00,0.0228077348567798,0.0747174132240349,0.002098069551231832
2024-03-04 06:00:00,0.0228162937948304,0.0747173389660337,0.002089485860514169
2024-03-04 07:00:00,0.0228249712800799,0.0747171898060933,0.002080758655284537
2024-03-04 08:00:00,0.0228423031823482,0.0747171155481076,0.0020634020003543335
2024-03-04 09:00:00,0.022850957566717,0.0747170416290497,0.002054722976299564
2024-03-04 10:00:00,0.0228596168628466,0.0747168924691506,0.0020460139602036
2024-03-04 11:00:00,0.0229406526333894,0.074716817906155,0.0019649533353289367
2024-03-04 12:00:00,0.0229493384966474,0.0747167439871176,0.0019562428323917982
2024-03-04 13:00:00,0.0229581055353116,0.0747165954712128,0.0019474262884260005
2024-03-04 14:00:00,0.022975463856712,0.0747165212132681,0.001930043214377366
2024-03-04 15:00:00,0.0229842076979169,0.0747164463113757,0.0019212744058749974
2024-03-04 16:00:00,0.0229929565175476,0.0747162981344346,0.0019124761939306005
2024-03-04 17:00:00,0.0230017485777301,0.0747162242154329,0.0019036594940808685
2024-03-04 18:00:00,0.023082158460549,0.0747161503303286,0.0018232249828938688
2024-03-04 19:00:00,0.0230909905206363,0.0747160021195361,0.0018143435192090676
2024-03-04 20:00:00,0.0230996363619016,0.074715928234447,0.001805673049580736
2024-03-04 21:00:00,0.0231567630399751,0.0747158543154708,0.0017485217318485013
2024-03-04 22:00:00,0.0231655472474848,0.074715705799689,0.0017396880190782005
2024-03-04 23:00:00,0.0231883730199724,0.0747156318807281,0.0017168376069369683
2024-03-05 00:00:00,0.0232058559626315,0.0747155570127899,0.0016993297082984644
2024-03-05 01:00:00,0.0232147395578815,0.0747154074802824,0.0016903962688792976
2024-03-05 02:00:00,0.0232235512072378,0.0747153335952342,0.0016815599911736041
2024-03-05 03:00:00,0.0232409584349622,0.0747152596424067,0.0016641281125066992
2024-03-05 04:00:00,0.0232498236188361,0.0747151114995214,0.0016552135476710327
2024-03-05 05:00:00,0.0232586552547125,0.0747150362588051,0.0016463568315558674
2024-03-05 06:00:00,0.0232762563448834,0.074714961662046,0.0016287308757985987
2024-03-05 07:00:00,0.0232850257658354,0.0747148131802797,0.0016199119609245013
2024-03-05 08:00:00,0.0232939160830486,0.0747147386174283,0.0016109967894275025
2024-03-05 09:00:00,0.0233114796352407,0.074714664359612,0.0015934084846299691
2024-03-05 10:00:00,0.0233202688499967,0.0747145158778868,0.001584569775965567
2024-03-05 11:00:00,0.023329101707046,0.0747144416200858,0.0015757121663159332
2024-03-05 12:00:00,0.0233379783366056,0.0747143677012118,0.001566810897131666
2024-03-05 13:00:00,0.0233556302650217,0.0747142195245573,0.0015491095764973983
2024-03-05 14:00:00,0.0253152177669107,0.0747141449617471,-0.00041050277966166865
2024-03-05 15:00:00,0.0246850077680795,0.0747140703650499,0.00021968235360379784
2024-03-05 16:00:00,0.0247060492904003,0.0747139222223285,0.00019859145037586998
2024-03-05 17:00:00,0.0247166033692544,0.0747138479645686,0.0001880126189351336
2024-03-05 18:00:00,0.0149139032999554,0.0747137740457355,0.0099906880486231
2024-03-05 19:00:00,0.014809758334299,0.0747136255980254,0.010094783531709466
2024-03-05 20:00:00,0.0147840718669415,0.0747135509674721,0.010120445122215868
2024-03-05 21:00:00,0.0147835248849653,0.0747134770825516,0.010120967475885234
2024-03-05 22:00:00,0.0147570815766859,0.0747134028587145,0.010147386042885601
2024-03-05 23:00:00,0.0147565063520556,0.0747132546483009,0.010147911864044701
2024-03-06 00:00:00,0.0147559286316465,0.0747131804244792,0.0101484648431799
2024-03-06 01:00:00,0.015192249707317,0.0747131058617411,0.009712118913263365
2024-03-06 02:00:00,0.0151921993795766,0.0747129576852605,0.009712119848843567
2024-03-06 03:00:00,0.0151921488277331,0.0747128834275672,0.009712145648122634
2024-03-06 04:00:00,0.0151668256159811,0.0747128085598204,0.009737443903959036
2024-03-06 05:00:00,0.0150453820837308,0.0747126597055381,0.009858837818115234
2024-03-06 06:00:00,0.0150451511282076,0.0747125851428361,0.009859043919404432
2024-03-06 07:00:00,0.015044692290322,0.0747125106140314,0.009859477914355137
2024-03-06 08:00:00,0.0150444583579846,0.0747123620987117,0.009859662341585966
2024-03-06 09:00:00,0.0150426670872391,0.0747122878749516,0.0098614288710781
2024-03-06 10:00:00,0.0149921269557002,0.0747122136173046,0.009911944250067998
2024-03-06 11:00:00,0.0149918402850021,0.074712065440947,0.009912181528646898
2024-03-06 12:00:00,0.0149915535823762,0.0747119912172075,0.009912443490026297
2024-03-06 13:00:00,0.0149909751840014,0.0747119166206598,0.009912997022885202
2024-03-06 14:00:00,0.0149906872972962,0.0747117684782353,0.009913235528782233
2024-03-06 15:00:00,0.0149903955696243,0.0747116945934373,0.009913502628188131
2024-03-06 16:00:00,0.0149901076830835,0.0747116203019391,0.009913765750896203
2024-03-06 17:00:00,0.0149895267888533,0.0747114708716557,0.00991429683503193
2024-03-06 18:00:00,0.0149892402149157,0.0747113969529861,0.009914558769413002
2024-03-06 19:00:00,0.0149889498000159,0.0747113230004294,0.009914824533460568
2024-03-06 20:00:00,0.0149883728115066,0.0747111748580868,0.009915352141189002
2024-03-06 21:00:00,0.0148836481080295,0.0747111006344087,0.010020052103440065
2024-03-06 22:00:00,0.0148832335745525,0.074711025732894,0.010020441669745498
2024-03-06 23:00:00,0.0148824136616313,0.0747108772516716,0.010021212088925898
2024-03-07 00:00:00,0.0148819991606638,0.0747108032991507,0.010021601939053099
2024-03-07 01:00:00,0.0148815883084705,0.0747107294144191,0.010021988163002534
2024-03-07 02:00:00,0.0148807703171953,0.0747105809332375,0.010022756660550535
2024-03-07 03:00:00,0.014880361321805,0.0747105063367877,0.010023140790457569
2024-03-07 04:00:00,0.0148799469496967,0.0747104321131558,0.010023530421355233
2024-03-07 05:00:00,0.0148791236468766,0.0747102820051963,0.010024303688188836
2024-03-07 06:00:00,0.0148787147801707,0.0747102077476878,0.0100246878023919
2024-03-07 07:00:00,0.0148724847921325,0.0747101335240766,0.010030893049226365
2024-03-07 08:00:00,0.0148716670002247,0.0747099847379489,0.010031661245758269
2024-03-07 09:00:00,0.0148712599608068,0.0747099107854894,0.010032043634356332
2024-03-07 10:00:00,0.0148708456884295,0.0747098369008191,0.0100324332785102
2024-03-07 11:00:00,0.0148700244413088,0.0747096887247893,0.010033205133620967
2024-03-07 12:00:00,0.0148696156422786,0.074709613823373,0.0100335889655124
2024-03-07 13:00:00,0.0148692086676932,0.0747095395998028,0.010033971198907731
2024-03-07 14:00:00,0.0148687999009965,0.0747093914238139,0.010034330573608133
2024-03-07 15:00:00,0.0147095745290714,0.074709317200259,0.010193531204348266
2024-03-07 16:00:00,0.0147089870754234,0.074709242637789,0.0101940938038396
2024-03-07 17:00:00,0.0147083944701407,0.0747090935128644,0.010194636700814098
2024-03-07 18:00:00,0.014705367865416,0.0747090186114896,0.010197638338413865
2024-03-07 19:00:00,0.0147047778862248,0.0747089446929886,0.010198203678104732
2024-03-07 20:00:00,0.0147041801314468,0.0747087962120536,0.010198751939237733
2024-03-07 21:00:00,0.0147006686172338,0.0747087216496197,0.010202238599306098
2024-03-07 22:00:00,0.0147000760168092,0.0747086474261111,0.010202806458561166
2024-03-07 23:00:00,0.0146994860406948,0.0747085735415276,0.010203371806481069
2024-03-08 00:00:00,0.0146983114334159,0.0747084240438838,0.010204496581212032
2024-03-08 01:00:00,0.0146977137464463,0.0747083494814757,0.010205069414045599
2024-03-08 02:00:00,0.0167145298784817,0.0747082755630208,0.008188228642525233
2024-03-08 03:00:00,0.0192999501853525,0.0747081267771503,0.005602758740364266
2024-03-08 04:00:00,0.0254804980135679,0.0747080518758429,-0.0005778140549536036
2024-03-08 05:00:00,0.0193165896099969,0.0747079779574084,0.0055860697091392325
2024-03-08 06:00:00,0.0193226760264166,0.0747078288326593,0.005579933584469836
2024-03-08 07:00:00,0.0193263121552884,0.0747077543041844,0.005576272612773069
2024-03-08 08:00:00,0.0193299335101599,0.074707679369011,0.005572626279510433
2024-03-08 09:00:00,0.0193371318329815,0.0747075305832231,0.005565378361426201
2024-03-08 10:00:00,0.0193407720959532,0.0747074563597967,0.005561713357312367
2024-03-08 11:00:00,0.0193443341927456,0.0747073824414032,0.0055581266210554675
2024-03-08 12:00:00,0.0193479606264445,0.074707233994576,0.005554450705080833
2024-03-08 13:00:00,0.0193551214974477,0.0747071600423058,0.005547265183320903
2024-03-08 14:00:00,0.0193586875662567,0.0747070848360381,0.005543674045756002
2024-03-08 15:00:00,0.019362302221067,0.0747069357114129,0.005540009682737303
2024-03-08 16:00:00,0.0193694393077208,0.0747068611152161,0.005532847730684569
2024-03-08 17:00:00,0.0193730093163993,0.074706786891836,0.005529252980879369
2024-03-08 18:00:00,0.0193766120632879,0.0747066384450911,0.0055256007517424655
2024-03-08 19:00:00,0.0190328060282767,0.0747065645267539,0.005869382147307933
2024-03-08 20:00:00,0.0190359792598477,0.0747064903033942,0.005866184174617033
2024-03-08 21:00:00,0.0190391392289592,0.0747064130975488,0.005862998470223736
2024-03-08 22:00:00,0.0190455739885834,0.0747062495011599,0.005856509178469898
2024-03-08 23:00:00,0.0190487784968069,0.0747061726681431,0.005853279059240799
2024-03-09 00:00:00,0.0190519697747363,0.0747060964451866,0.005850062373659232
2024-03-09 01:00:00,0.0190583406627,0.0747059483035644,0.005843642105154801
